ImpulseTime,Direction,RangePts,SpreadAtFreeze,BandWidth,Fib50,Fib618,ConfirmType,RejectStage,Baseline,Base_CRYPTO,FlatGuard,FlatMatch_EA,FlatBreakout,FlatState,FlatDuration,FlatBarsSince,EntryPrice,SL,ExitPrice,ExitReason,PnL_pips,HoldBars_M1,FreezeTime
2026-01-25 06:30:00,LONG,10690.0,2250.0,134.6,89017.15,89004.54,,RETOUCH_TIMEOUT,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,SHORT,MISMATCH,4,16,,,,,,,2026-01-25 06:33:00
2026-01-25 06:59:00,SHORT,5280.0,2250.0,81.8,89011.2,89017.43,,FIB786_BREAK,PASS,PASS,PASS,PASS,SHORT,MATCH,4,21,,,,,,,2026-01-25 07:02:00
2026-01-25 07:19:00,SHORT,4830.0,2250.0,61.8,89008.65,89014.35,,RETOUCH_TIMEOUT,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,2,0,,,,,,,2026-01-25 07:26:00
2026-01-25 07:31:00,SHORT,8010.0,2250.0,93.2,88938.85,88948.3,,STRUCTURE_BREAK,PASS,PASS,PASS,PASS,SHORT,MATCH,4,1,,,,,,,2026-01-25 07:35:00
2026-01-25 07:50:00,LONG,3500.0,2250.0,122.0,88971.1,88966.97,,STRUCTURE_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,SHORT,MISMATCH,4,5,,,,,,,2026-01-25 07:51:00
2026-01-25 08:04:00,SHORT,17400.0,2250.0,182.4,88851.5,88872.03,,RETOUCH_TIMEOUT,PASS,PASS,PASS,PASS,SHORT,MATCH,4,7,,,,,,,2026-01-25 08:07:00
2026-01-25 08:41:00,LONG,13200.0,2250.0,280.9,88812.7,88797.12,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,SHORT,MISMATCH,4,15,,,,,,,2026-01-25 08:42:00
2026-01-25 09:14:00,SHORT,4480.0,2250.0,135.6,88746.1,88751.39,,FIB786_BREAK,PASS,PASS,PASS,PASS,SHORT,MATCH,4,21,,,,,,,2026-01-25 09:15:00
2026-01-25 09:30:00,SHORT,3340.0,2250.0,90.8,88770.0,88773.94,,RETOUCH_TIMEOUT,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-25 09:32:00
2026-01-25 09:49:00,SHORT,2800.0,2250.0,79.4,88702.8,88706.1,,STRUCTURE_BREAK,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,4,0,,,,,,,2026-01-25 09:50:00
2026-01-25 10:01:00,LONG,11610.0,2250.0,151.5,88691.55,88677.85,,RETOUCH_TIMEOUT,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,SHORT,MISMATCH,4,3,,,,,,,2026-01-25 10:04:00
2026-01-25 10:24:00,LONG,2160.0,2250.0,70.2,88711.1,88708.55,,STRUCTURE_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,SHORT,MISMATCH,4,7,,,,,,,2026-01-25 10:26:00
2026-01-25 10:35:00,SHORT,4090.0,2250.0,109.6,88621.55,88626.38,,RETOUCH_TIMEOUT,PASS,PASS,PASS,PASS,SHORT,MATCH,4,10,,,,,,,2026-01-25 10:36:00
2026-01-25 11:35:00,SHORT,7430.0,2250.0,174.0,88371.65,88380.42,,STRUCTURE_BREAK,PASS,PASS,PASS,PASS,SHORT,MATCH,3,22,,,,,,,2026-01-25 11:37:00
2026-01-25 11:47:00,SHORT,8410.0,2250.0,210.4,88431.75,88441.67,,FIB786_BREAK,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-25 11:48:00
2026-01-25 13:02:00,SHORT,5020.0,2250.0,178.6,88590.1,88596.02,,STRUCTURE_BREAK,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-25 13:03:00
2026-01-25 13:36:00,SHORT,11450.0,2250.0,130.0,88639.45,88652.96,,RETOUCH_TIMEOUT,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,8,0,,,,,,,2026-01-25 13:40:00
2026-01-25 13:56:00,LONG,6060.0,2250.0,170.9,88557.8,88550.65,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,NONE,NO_FLAT,0,0,,,,,,,2026-01-25 13:58:00
2026-01-25 14:18:00,SHORT,12180.0,2250.0,255.4,88597.8,88612.17,,STRUCTURE_BREAK,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-25 14:20:00
2026-01-25 15:08:00,SHORT,7205.0,2250.0,175.1,88786.67,88795.18,,STRUCTURE_BREAK,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,2,0,,,,,,,2026-01-25 15:10:00
2026-01-25 15:26:00,SHORT,16180.0,2250.0,219.6,88721.7,88740.79,,STRUCTURE_BREAK,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,6,0,,,,,,,2026-01-25 15:31:00
2026-01-25 16:03:00,SHORT,10920.0,2250.0,239.7,88862.1,88874.99,,FIB786_BREAK,M15_COUNTER,M15_FLAT,M15_FLAT,M15_FLAT,LONG,MISMATCH,6,7,,,,,,,2026-01-25 16:04:00
2026-01-25 16:23:00,SHORT,17200.0,2250.0,352.4,88706.8,88727.1,MicroBreak,,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,88689.7,88823.22,88699.9,TimeExit,-1020.0,19,2026-01-25 16:26:00
2026-01-25 17:15:00,SHORT,4670.0,2250.0,168.6,88706.15,88711.66,,STRUCTURE_BREAK,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,4,0,,,,,,,2026-01-25 17:16:00
2026-01-25 17:27:00,LONG,10100.0,2250.0,198.1,88696.2,88684.28,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,6,0,,,,,,,2026-01-25 17:30:00
2026-01-25 17:46:00,SHORT,4930.0,2250.0,148.5,88643.45,88649.27,,RETOUCH_TIMEOUT,PASS,PASS,PASS,PASS,SHORT,MATCH,9,1,,,,,,,2026-01-25 17:47:00
2026-01-25 18:02:00,SHORT,25670.0,2250.0,560.5,88210.45,88240.74,,RETOUCH_TIMEOUT,PASS,PASS,PASS,PASS,SHORT,MATCH,9,4,,,,,,,2026-01-25 18:04:00
2026-01-25 18:17:00,LONG,33240.0,2250.0,891.3,87822.5,87783.28,MicroBreak,,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,SHORT,MISMATCH,9,7,87968.2,87568.36,87864.3,TimeExit,-10390.0,12,2026-01-25 18:18:00
2026-01-25 21:20:00,SHORT,46665.0,2250.0,888.8,86843.78,86898.84,,RETOUCH_TIMEOUT,PASS,PASS,PASS,PASS,SHORT,MATCH,10,15,,,,,,,2026-01-25 21:21:00
2026-01-26 00:01:00,SHORT,24960.0,2250.0,579.4,86462.8,86492.25,MicroBreak,,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,86414.4,86628.48,86418.1,TimeExit,-370.0,15,2026-01-26 00:03:00
2026-01-26 00:34:00,LONG,45540.0,2250.0,663.3,86440.4,86386.66,,NO_CONFIRM,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,5,0,,,,,,,2026-01-26 00:38:00
2026-01-26 01:00:00,SHORT,45460.0,2250.0,982.3,86297.1,86350.74,,FIB786_BREAK,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-26 01:02:00
2026-01-26 02:47:00,LONG,46140.0,2250.0,561.6,86734.0,86679.55,,RETOUCH_TIMEOUT,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,LONG,MATCH,2,12,,,,,,,2026-01-26 02:52:00
2026-01-26 03:21:00,LONG,32990.0,2250.0,842.0,87601.75,87562.82,,FIB786_BREAK,PASS,M15_FLAT,M15_FLAT,M15_FLAT,LONG,MATCH,2,19,,,,,,,2026-01-26 03:22:00
2026-01-26 03:53:00,LONG,22370.0,2250.0,752.8,87696.85,87670.45,,FIB786_BREAK,PASS,M15_FLAT,M15_FLAT,M15_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-26 03:54:00
2026-01-26 06:24:00,LONG,22940.0,2250.0,460.5,87727.2,87700.13,,RETOUCH_TIMEOUT,PASS,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MISMATCH,4,10,,,,,,,2026-01-26 06:26:00
2026-01-26 06:54:00,LONG,11590.0,2250.0,360.7,87788.75,87775.07,,STRUCTURE_BREAK,PASS,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MISMATCH,4,16,,,,,,,2026-01-26 06:55:00
2026-01-26 07:36:00,SHORT,14640.0,2250.0,276.5,87817.5,87834.78,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,8,0,,,,,,,2026-01-26 07:39:00
2026-01-26 08:07:00,LONG,10080.0,2250.0,268.9,87863.1,87851.21,,FIB786_BREAK,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,14,0,,,,,,,2026-01-26 08:08:00
2026-01-26 10:14:00,SHORT,13870.0,2250.0,369.2,87975.45,87991.82,,STRUCTURE_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,SHORT,MATCH,6,10,,,,,,,2026-01-26 10:15:00
2026-01-26 11:48:00,SHORT,11550.0,2250.0,308.3,87720.05,87733.68,,FIB786_BREAK,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,STILL_FLAT,STILL_FLAT,2,0,,,,,,,2026-01-26 11:49:00
2026-01-26 12:45:00,LONG,6830.0,2250.0,196.0,87916.15,87908.09,,FIB786_BREAK,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,2,0,,,,,,,2026-01-26 12:47:00
2026-01-26 13:23:00,SHORT,16980.0,2250.0,164.2,87874.6,87894.64,,RETOUCH_TIMEOUT,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,9,0,,,,,,,2026-01-26 13:30:00
2026-01-26 14:06:00,SHORT,16990.0,2250.0,222.3,87871.25,87891.3,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,NONE,NO_FLAT,0,0,,,,,,,2026-01-26 14:09:00
2026-01-26 15:17:00,LONG,12090.0,2250.0,323.1,87864.25,87849.98,,RETOUCH_TIMEOUT,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-26 15:19:00
2026-01-26 15:31:00,LONG,17390.0,2250.0,288.7,87948.75,87928.23,,NO_CONFIRM,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-26 15:34:00
2026-01-26 16:10:00,SHORT,19790.0,2250.0,414.7,87741.85,87765.2,MicroBreak,,PASS,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MATCH,3,1,87658.8,87880.91,87880.91,SL_Hit,-22211.3,6,2026-01-26 16:14:00
2026-01-26 16:35:00,LONG,36720.0,2250.0,939.4,88089.9,88046.57,,NO_CONFIRM,PASS,PASS,PASS,FLAT_MISMATCH,SHORT,MISMATCH,3,6,,,,,,,2026-01-26 16:37:00
2026-01-26 17:40:00,SHORT,83790.0,2250.0,1206.1,87805.75,87904.62,,RETOUCH_TIMEOUT,PASS,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MATCH,3,19,,,,,,,2026-01-26 17:44:00
2026-01-26 18:22:00,LONG,37930.0,2250.0,1038.9,87752.95,87708.19,,FIB786_BREAK,M15_COUNTER,M15_FLAT,M15_FLAT,M15_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-26 18:24:00
2026-01-26 18:49:00,LONG,35900.0,2250.0,881.0,87723.2,87680.84,,FIB786_BREAK,M15_COUNTER,M15_FLAT,M15_FLAT,M15_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-26 18:51:00
2026-01-26 19:18:00,SHORT,24160.0,2250.0,645.5,87323.4,87351.91,,FIB786_BREAK,PASS,PASS,PASS,PASS,SHORT,MATCH,4,1,,,,,,,2026-01-26 19:19:00
2026-01-26 20:30:00,LONG,20660.0,2250.0,655.0,88165.4,88141.02,,STRUCTURE_BREAK,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-26 20:31:00
2026-01-26 22:16:00,SHORT,12330.0,2250.0,370.1,87864.45,87879.0,,STRUCTURE_BREAK,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MATCH,3,2,,,,,,,2026-01-26 22:17:00
2026-01-26 23:20:00,SHORT,9710.0,2250.0,356.9,87799.45,87810.91,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,NONE,NO_FLAT,0,0,,,,,,,2026-01-26 23:21:00
2026-01-26 23:41:00,LONG,25170.0,2250.0,506.4,88104.85,88075.15,,FIB786_BREAK,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-26 23:43:00
2026-01-27 00:40:00,SHORT,9780.0,2250.0,371.5,88138.6,88150.14,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,5,0,,,,,,,2026-01-27 00:41:00
2026-01-27 01:02:00,SHORT,14370.0,2250.0,405.9,88078.05,88095.01,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,9,0,,,,,,,2026-01-27 01:03:00
2026-01-27 01:32:00,LONG,13790.0,2250.0,394.5,88546.05,88529.78,,FIB786_BREAK,PASS,PASS,PASS,PASS,LONG,MATCH,12,3,,,,,,,2026-01-27 01:33:00
2026-01-27 02:24:00,LONG,12185.0,2250.0,295.2,88383.18,88368.8,,FIB786_BREAK,PASS,PASS,PASS,PASS,LONG,MATCH,12,13,,,,,,,2026-01-27 02:26:00
2026-01-27 02:35:00,SHORT,13080.0,2250.0,257.8,88312.2,88327.63,,RETOUCH_TIMEOUT,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,2,0,,,,,,,2026-01-27 02:38:00
2026-01-27 02:52:00,LONG,15190.0,2250.0,217.6,88312.75,88294.83,,FIB786_BREAK,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-27 02:54:00
2026-01-27 03:20:00,LONG,17570.0,2250.0,270.7,88334.85,88314.12,,RETOUCH_TIMEOUT,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,7,0,,,,,,,2026-01-27 03:21:00
2026-01-27 03:33:00,LONG,14890.0,2250.0,320.7,88554.25,88536.68,MicroBreak,,PASS,PASS,PASS,PASS,LONG,MATCH,7,2,88622.4,88447.43,88520.3,TimeExit,-10210.0,12,2026-01-27 03:34:00
2026-01-27 04:11:00,SHORT,12500.0,2250.0,354.0,88663.3,88678.05,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,LONG,MISMATCH,7,10,,,,,,,2026-01-27 04:12:00
2026-01-27 06:09:00,LONG,21850.0,2250.0,337.2,88879.35,88853.57,,FIB786_BREAK,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,2,0,,,,,,,2026-01-27 06:12:00
2026-01-27 07:23:00,LONG,9940.0,2250.0,210.8,88440.1,88428.37,,RETOUCH_TIMEOUT,PASS,PASS,PASS,FLAT_MISMATCH,SHORT,MISMATCH,2,15,,,,,,,2026-01-27 07:24:00
2026-01-27 07:50:00,SHORT,11390.0,2250.0,156.8,88458.45,88471.89,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,3,0,,,,,,,2026-01-27 07:57:00
2026-01-27 08:08:00,LONG,9100.0,2250.0,185.8,88464.7,88453.96,,NO_CONFIRM,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,6,0,,,,,,,2026-01-27 08:10:00
2026-01-27 08:28:00,SHORT,14730.0,2250.0,182.3,88362.75,88380.13,,RETOUCH_TIMEOUT,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,STILL_FLAT,STILL_FLAT,10,0,,,,,,,2026-01-27 08:33:00
2026-01-27 08:44:00,SHORT,6660.0,2250.0,197.9,88299.9,88307.76,MicroBreak,,PASS,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MATCH,10,3,88299.0,88346.57,88343.9,StructBreak_Fib0,-4490.0,3,2026-01-27 08:46:00
2026-01-27 09:29:00,LONG,10305.0,2250.0,180.9,88490.88,88478.72,,FIB786_BREAK,PASS,PASS,PASS,FLAT_MISMATCH,SHORT,MISMATCH,10,12,,,,,,,2026-01-27 09:32:00
2026-01-27 09:46:00,SHORT,10890.0,2250.0,177.2,88386.55,88399.4,,RETOUCH_TIMEOUT,PASS,M15_FLAT,M15_FLAT,M15_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-27 09:49:00
2026-01-27 10:22:00,SHORT,10880.0,2250.0,186.5,88291.4,88304.24,,RETOUCH_TIMEOUT,PASS,M15_FLAT,M15_FLAT,M15_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-27 10:24:00
2026-01-27 10:33:00,LONG,6370.0,2250.0,210.2,88244.25,88236.73,,STRUCTURE_BREAK,M15_COUNTER,M15_FLAT,M15_FLAT,M15_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-27 10:34:00
2026-01-27 10:50:00,LONG,8700.0,2250.0,266.9,88152.5,88142.23,,STRUCTURE_BREAK,M15_COUNTER,M15_FLAT,M15_FLAT,M15_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-27 10:51:00
2026-01-27 11:10:00,LONG,9190.0,2250.0,289.8,88037.35,88026.51,,FIB786_BREAK,M15_COUNTER,M15_FLAT,M15_FLAT,M15_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-27 11:11:00
2026-01-27 11:35:00,LONG,12220.0,2250.0,305.9,87959.6,87945.18,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,NONE,NO_FLAT,0,0,,,,,,,2026-01-27 11:36:00
2026-01-27 12:12:00,LONG,6770.0,2250.0,232.3,87996.85,87988.86,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,NONE,NO_FLAT,0,0,,,,,,,2026-01-27 12:13:00
2026-01-27 12:31:00,SHORT,8190.0,2250.0,164.9,87905.75,87915.41,,RETOUCH_TIMEOUT,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-27 12:34:00
2026-01-27 12:56:00,SHORT,7540.0,2250.0,215.6,87786.5,87795.4,,STRUCTURE_BREAK,PASS,PASS,PASS,PASS,SHORT,MATCH,4,11,,,,,,,2026-01-27 12:57:00
2026-01-27 13:17:00,SHORT,11460.0,2250.0,173.8,87844.3,87857.82,,STRUCTURE_BREAK,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,2,0,,,,,,,2026-01-27 13:23:00
2026-01-27 13:57:00,SHORT,6670.0,2250.0,208.3,88013.25,88021.12,,FIB786_BREAK,PASS,PASS,PASS,FLAT_MISMATCH,LONG,MISMATCH,4,6,,,,,,,2026-01-27 13:58:00
2026-01-27 14:25:00,SHORT,12530.0,2250.0,209.6,88076.75,88091.54,,RETOUCH_TIMEOUT,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-27 14:28:00
2026-01-27 15:06:00,SHORT,8790.0,2250.0,120.0,87936.75,87947.12,,STRUCTURE_BREAK,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-27 15:11:00
2026-01-27 15:17:00,SHORT,5710.0,2250.0,145.3,87846.55,87853.29,,FIB786_BREAK,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-27 15:19:00
2026-01-27 15:48:00,SHORT,12930.0,2250.0,280.5,87929.15,87944.41,,FIB786_BREAK,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-27 15:50:00
2026-01-27 16:03:00,LONG,11310.0,2250.0,238.3,88021.55,88008.2,,RETOUCH_TIMEOUT,PASS,M15_FLAT,M15_FLAT,M15_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-27 16:05:00
2026-01-27 16:15:00,LONG,15730.0,2250.0,429.8,88331.65,88313.09,,FIB786_BREAK,PASS,M15_FLAT,M15_FLAT,M15_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-27 16:16:00
2026-01-27 16:34:00,SHORT,49930.0,2250.0,744.1,88003.35,88062.27,,RETOUCH_TIMEOUT,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-27 16:39:00
2026-01-27 17:02:00,LONG,31330.0,2250.0,926.5,87737.05,87700.08,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,NONE,NO_FLAT,0,0,,,,,,,2026-01-27 17:03:00
2026-01-27 18:31:00,LONG,26230.0,2250.0,863.5,88585.55,88554.6,,RETOUCH_TIMEOUT,PASS,M15_FLAT,M15_FLAT,M15_FLAT,LONG,MATCH,2,7,,,,,,,2026-01-27 18:32:00
2026-01-27 19:09:00,SHORT,25540.0,2250.0,631.2,88278.5,88308.64,,RETOUCH_TIMEOUT,PASS,PASS,PASS,FLAT_MISMATCH,LONG,MISMATCH,2,14,,,,,,,2026-01-27 19:10:00
2026-01-27 19:37:00,SHORT,28750.0,2250.0,917.0,87571.65,87605.58,,STRUCTURE_BREAK,PASS,PASS,PASS,FLAT_MISMATCH,LONG,MISMATCH,2,20,,,,,,,2026-01-27 19:38:00
2026-01-27 20:55:00,LONG,48640.0,2250.0,756.9,88255.6,88198.2,,FIB786_BREAK,PASS,M15_FLAT,M15_FLAT,M15_FLAT,LONG,MATCH,5,1,,,,,,,2026-01-27 20:58:00
2026-01-27 21:43:00,LONG,18950.0,2250.0,448.2,88446.95,88424.59,,FIB786_BREAK,PASS,M15_FLAT,M15_FLAT,M15_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-27 21:45:00
2026-01-27 22:20:00,LONG,32910.0,2250.0,667.9,89036.25,88997.42,,FIB786_BREAK,PASS,PASS,PASS,PASS,LONG,MATCH,4,4,,,,,,,2026-01-27 22:22:00
2026-01-28 00:37:00,LONG,13290.0,2250.0,415.4,89329.25,89313.57,,FIB786_BREAK,PASS,PASS,PASS,PASS,LONG,MATCH,14,1,,,,,,,2026-01-28 00:38:00
2026-01-28 01:28:00,LONG,8730.0,2250.0,268.4,89465.05,89454.75,,STRUCTURE_BREAK,PASS,PASS,PASS,PASS,LONG,MATCH,5,1,,,,,,,2026-01-28 01:29:00
2026-01-28 01:51:00,SHORT,21460.0,2250.0,278.4,89302.2,89327.52,,RETOUCH_TIMEOUT,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,2,0,,,,,,,2026-01-28 01:58:00
2026-01-28 02:06:00,LONG,12080.0,2250.0,251.5,89213.4,89199.15,,FIB786_BREAK,PASS,PASS,PASS,FLAT_MISMATCH,SHORT,MISMATCH,2,3,,,,,,,2026-01-28 02:09:00
2026-01-28 02:25:00,LONG,9370.0,2250.0,262.3,89346.85,89335.79,,FIB786_BREAK,PASS,PASS,PASS,FLAT_MISMATCH,SHORT,MISMATCH,2,7,,,,,,,2026-01-28 02:26:00
2026-01-28 02:49:00,LONG,21980.0,2250.0,322.4,89331.8,89305.86,MicroBreak,,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,4,0,89399.7,89193.7,89300.1,TimeExit,-9960.0,12,2026-01-28 02:52:00
2026-01-28 04:06:00,SHORT,18500.0,2250.0,327.4,89339.3,89361.13,MicroBreak,,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,NONE,NO_FLAT,0,0,89241.4,89459.7,89241.4,TimeExit,0.0,25,2026-01-28 04:08:00
2026-01-28 06:29:00,LONG,7170.0,2250.0,272.0,88903.25,88894.79,,RETOUCH_TIMEOUT,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MISMATCH,5,4,,,,,,,2026-01-28 06:30:00
2026-01-28 07:00:00,LONG,6850.0,2250.0,199.6,89006.95,88998.87,,STRUCTURE_BREAK,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MISMATCH,5,11,,,,,,,2026-01-28 07:01:00
2026-01-28 07:13:00,SHORT,10800.0,2250.0,209.8,88954.9,88967.64,,FIB786_BREAK,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-28 07:15:00
2026-01-28 07:30:00,LONG,5270.0,2250.0,190.2,88914.85,88908.63,,STRUCTURE_BREAK,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-28 07:31:00
2026-01-28 07:44:00,SHORT,13870.0,2250.0,287.5,88939.65,88956.02,,FIB786_BREAK,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-28 07:45:00
2026-01-28 08:37:00,SHORT,8775.0,2250.0,284.1,89262.82,89273.18,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,NONE,NO_FLAT,0,0,,,,,,,2026-01-28 08:38:00
2026-01-28 08:50:00,LONG,18845.0,2250.0,304.9,89296.98,89274.74,,FIB786_BREAK,PASS,PASS,PASS,PASS,LONG,MATCH,2,1,,,,,,,2026-01-28 08:52:00
2026-01-28 09:10:00,SHORT,10920.0,2250.0,307.2,89243.9,89256.79,MicroBreak,,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,LONG,MISMATCH,2,5,89200.7,89320.46,89207.6,TimeExit,-690.0,14,2026-01-28 09:11:00
2026-01-28 09:52:00,SHORT,15110.0,2250.0,230.7,89176.35,89194.18,,NO_CONFIRM,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,6,0,,,,,,,2026-01-28 09:56:00
2026-01-28 10:04:00,LONG,9980.0,2250.0,272.5,89198.8,89187.02,,STRUCTURE_BREAK,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,8,0,,,,,,,2026-01-28 10:05:00
2026-01-28 10:27:00,SHORT,9510.0,2250.0,294.6,89048.35,89059.57,,STRUCTURE_BREAK,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MATCH,10,3,,,,,,,2026-01-28 10:28:00
